CustID,CreditScore,Geography,Gender,Age,Tenure,Balance,Num Of accounts,Cr Card,active member,monthly Salary,Bank customer Exited
2969,696,Spain,Female,36,7,0,2,1,Active,82298.59,Non_exited
2970,681,France,Male,34,7,0,2,0,Inactive,130686.59,Non_exited
2971,815,France,Male,45,7,0,1,0,Active,52885.23,Exited
2972,681,Spain,Male,30,2,111093.01,1,1,Inactive,68985.99,Non_exited
2973,641,Spain,Male,42,9,132657.55,1,1,Inactive,35367.19,Non_exited
2974,591,France,Female,56,9,128882.49,1,1,Active,196241.94,Exited
2975,565,Germany,Male,59,9,69129.59,1,1,Active,170705.53,Non_exited
2976,487,France,Male,37,6,0,2,1,Active,126477.41,Non_exited
2977,729,France,Male,39,4,121404.64,1,1,Active,159618.17,Non_exited
2978,505,Spain,Female,45,9,131355.3,3,1,Inactive,195395.33,Exited
2979,580,France,Female,35,1,102097.33,1,0,Active,168285.85,Non_exited
2980,642,France,Male,40,1,154863.15,1,1,Active,138052.51,Non_exited
2981,850,Spain,Female,41,3,99945.93,2,1,Inactive,71179.31,Non_exited
2982,616,Germany,Male,39,2,121704.32,2,1,Inactive,55556.3,Non_exited
2983,526,Spain,Female,43,3,0,2,1,Inactive,31705.19,Non_exited
2984,523,Germany,Male,35,8,138782.76,1,1,Active,186118.93,Non_exited
2985,663,France,Male,35,9,0,2,1,Active,195580.28,Non_exited
2986,840,France,Male,30,8,136291.71,1,1,Inactive,54113.38,Non_exited
2987,570,Germany,Male,42,0,107856.57,2,1,Inactive,127528.84,Non_exited
2988,676,Germany,Female,26,1,108348.66,1,0,Inactive,60231.74,Exited
2989,689,France,Male,47,1,93871.95,3,1,Inactive,156878.42,Exited
2990,703,Spain,Female,45,1,0,1,1,Inactive,182784.11,Exited
2991,491,Germany,Male,19,2,125860.2,1,0,Inactive,129690.5,Non_exited
2992,584,France,Male,49,8,172713.44,1,1,Inactive,113860.81,Non_exited
2993,810,France,Female,51,5,0,2,0,Active,184524.74,Non_exited
2994,745,Spain,Female,59,8,0,1,1,Active,36124.98,Non_exited
2995,625,France,Female,39,3,130786.92,1,0,Active,121316.07,Non_exited
2996,535,France,Female,29,2,112367.34,1,1,Inactive,185630.76,Non_exited
2997,729,Spain,Female,45,7,91091.06,2,1,Inactive,71133.12,Non_exited
2998,655,France,Female,26,7,106198.5,1,0,Active,32020.42,Non_exited
2999,751,France,Male,47,5,142669.93,2,1,Inactive,162760.96,Non_exited
3000,525,France,Male,33,1,112833.35,1,0,Active,175178.56,Non_exited
3001,532,France,Female,40,5,0,2,0,Active,177099.71,Non_exited
3002,696,Spain,Female,43,4,0,2,1,Active,66406.37,Non_exited
3003,786,Germany,Female,32,2,104336.43,2,0,Inactive,59559.81,Non_exited
3004,580,France,Male,55,6,104305.74,1,0,Active,175750.21,Non_exited
3005,596,Germany,Male,47,5,140187.1,2,1,Active,174311.3,Non_exited
3006,683,France,Male,39,4,0,2,1,Inactive,171716.81,Non_exited
3007,747,France,Female,45,1,114959.12,1,1,Inactive,189362.39,Exited
3008,602,France,Male,33,5,164704.38,1,0,Active,180716.1,Exited
3009,779,France,Male,62,10,119096.55,1,0,Active,116977.89,Non_exited
3010,551,France,Male,31,1,0,2,1,Active,185105.44,Non_exited
3011,666,France,Male,47,2,0,1,1,Inactive,35046.97,Exited
3012,526,Spain,Male,30,8,0,1,1,Inactive,36251,Non_exited
3013,849,France,Female,41,9,115465.28,1,1,Inactive,103174.5,Non_exited
3014,471,France,Female,27,4,0,2,1,Inactive,122642.09,Non_exited
3015,628,Spain,Male,43,3,184926.61,1,1,Inactive,122937.57,Non_exited
3016,674,Germany,Male,43,8,85957.88,2,1,Inactive,8757.39,Non_exited
3017,797,France,Male,32,10,114084.6,1,0,Active,125782.29,Non_exited
3018,590,Spain,Female,29,2,166930.76,2,1,Inactive,122487.73,Non_exited
3019,588,France,Female,27,8,0,1,1,Inactive,20066.38,Non_exited
3020,577,France,Male,29,7,0,2,1,Active,55473.15,Non_exited
3021,571,France,Female,38,6,107193.82,2,0,Inactive,38962.94,Non_exited
3022,680,France,Male,36,3,116275.12,1,1,Active,63795.8,Non_exited
3023,648,Spain,Female,27,7,0,2,1,Active,163060.43,Non_exited
3024,618,France,Male,39,2,91068.56,1,1,Inactive,26578.69,Non_exited
3025,648,Germany,Male,41,5,123049.21,1,0,Active,5066.76,Non_exited
3026,759,France,Female,39,6,0,2,1,Active,140497.67,Non_exited
3027,585,France,Male,40,7,0,2,0,Inactive,146156.98,Non_exited
3028,774,France,Female,42,3,137781.65,1,0,Inactive,199316.19,Non_exited
3029,697,Germany,Female,48,2,108128.96,2,1,Active,103944.37,Non_exited
3030,605,Spain,Male,39,10,105317.73,2,1,Inactive,138021.36,Non_exited
3031,676,France,Male,20,1,80569.73,1,0,Inactive,68621.98,Non_exited
3032,678,France,Female,22,4,174852.89,1,1,Active,28149.06,Non_exited
3033,495,Spain,Female,45,3,89158.94,3,1,Inactive,135169.76,Exited
3034,787,France,Female,85,10,0,2,1,Active,116537.96,Non_exited
3035,770,France,Male,36,2,89800.14,1,1,Active,105922.69,Non_exited
3036,817,Germany,Male,45,9,101207.75,1,0,Inactive,88211.12,Exited
3037,659,France,Male,43,1,106086.42,2,1,Inactive,26900.63,Non_exited
3038,693,France,Male,21,1,0,2,1,Active,3494.02,Non_exited
3039,744,France,Male,47,9,0,2,1,Inactive,113163.17,Non_exited
3040,829,Spain,Female,26,8,101440.36,2,1,Active,19324.5,Non_exited
3041,716,France,Male,38,4,0,2,1,Inactive,189678.7,Non_exited
3042,671,France,Male,34,7,106603.74,2,1,Active,26387.71,Non_exited
3043,835,Germany,Female,29,10,130420.2,2,0,Inactive,106276.55,Non_exited
3044,636,France,Female,38,1,0,1,1,Inactive,45015.38,Non_exited
3045,649,Spain,Male,29,2,45022.23,1,1,Active,173495.77,Non_exited
3046,621,Germany,Male,27,1,74298.43,1,1,Active,52581.96,Non_exited
3047,658,Germany,Female,31,3,133003.03,1,0,Active,146339.27,Exited
3048,784,Spain,Male,48,7,0,2,1,Active,182609.97,Non_exited
3049,783,Spain,Female,37,1,136689.66,1,1,Inactive,197890.65,Non_exited
3050,615,France,Male,32,4,0,2,1,Active,6225.63,Non_exited
3051,791,France,Female,44,5,0,2,1,Active,123977.86,Exited
3052,762,France,Male,53,1,102520.37,1,1,Active,170195.4,Non_exited
3053,607,France,Male,35,2,0,2,1,Active,114190.3,Non_exited
3054,601,France,Female,34,5,0,2,1,Inactive,27022.57,Non_exited
3055,540,Spain,Male,67,1,88382.01,1,0,Active,59457,Non_exited
3056,812,France,Male,44,4,115049.15,2,1,Inactive,165038.41,Non_exited
3057,685,France,Male,58,1,104796.54,1,1,Active,154181.41,Non_exited
3058,680,France,Male,33,1,123082.08,1,1,Inactive,134960.98,Non_exited
3059,680,Spain,Female,58,8,0,2,1,Active,65708.5,Non_exited
3060,631,France,Female,33,8,0,2,0,Inactive,117374.22,Non_exited
3061,569,France,Female,43,7,0,2,1,Active,77703.19,Non_exited
3062,584,Germany,Male,33,3,88311.48,2,1,Active,177651.38,Non_exited
3063,582,France,Female,40,9,0,3,1,Active,60954.45,Non_exited
3064,609,France,Male,32,7,71872.19,1,1,Active,151924.9,Non_exited
3065,506,Spain,Male,35,6,110046.93,2,1,Inactive,26318.73,Non_exited
3066,503,France,Male,42,8,104430.08,1,1,Active,147557.71,Non_exited
3067,503,France,Female,28,5,0,2,1,Inactive,125918.17,Non_exited
3068,806,Germany,Male,31,10,138653.51,1,1,Inactive,190803.37,Non_exited
3069,653,France,Female,31,7,102575.04,1,1,Active,11043.54,Non_exited
3070,666,France,Male,43,7,137780.74,2,1,Active,119100.05,Exited
3071,674,Spain,Male,32,2,0,2,1,Inactive,140579.17,Non_exited
3072,798,France,Male,32,7,0,2,0,Active,37731.95,Non_exited
3073,740,France,Female,30,8,105209.54,1,1,Inactive,1852.58,Non_exited
3074,531,Germany,Female,32,0,109570.21,2,1,Active,172049.84,Non_exited
3075,614,Germany,Female,44,6,118715.86,1,1,Inactive,133591.11,Exited
3076,556,France,Male,35,10,0,2,1,Active,192751.18,Non_exited
3077,678,Germany,Female,43,2,153393.18,2,1,Active,193828.27,Non_exited
3078,587,Germany,Male,33,6,132603.36,1,1,Inactive,55775.72,Non_exited
3079,527,Spain,Female,36,6,0,2,1,Active,102280.29,Non_exited
3080,757,Germany,Female,34,1,129398.01,2,0,Inactive,44965.44,Non_exited
3081,468,Spain,Male,28,3,0,2,1,Inactive,170661.02,Non_exited
3082,693,France,Male,29,2,151352.74,1,0,Inactive,197145.89,Non_exited
3083,483,France,Female,44,5,136836.49,1,1,Inactive,192359.9,Exited
3084,466,France,Male,40,4,91592.06,1,1,Inactive,141210.18,Exited
3085,770,France,Female,30,8,0,2,1,Inactive,100557.03,Non_exited
3086,734,France,Female,54,3,0,1,1,Inactive,130805.54,Exited
3087,716,France,Female,22,8,0,2,1,Active,92606.98,Non_exited
3088,439,France,Male,36,2,165536.28,2,1,Active,123956.83,Non_exited
3089,538,Germany,Male,25,5,62482.95,1,1,Active,102758.43,Non_exited
3090,743,France,Male,40,8,68155.59,1,1,Inactive,94876.65,Non_exited
3091,734,Spain,Female,43,3,55853.33,2,0,Active,94811.85,Exited
3092,656,France,Male,37,2,0,2,0,Active,67840.81,Non_exited
3093,666,France,Female,31,2,79589.43,1,0,Inactive,4050.57,Non_exited
3094,627,Spain,Male,41,5,100880.76,1,0,Active,134665.25,Non_exited
3095,480,Germany,Female,25,3,174330.35,2,0,Inactive,181647.13,Non_exited
3096,792,France,Male,19,7,143390.51,1,1,Inactive,33282.84,Non_exited
3097,613,Germany,Male,59,8,91415.76,1,0,Inactive,27965,Exited
3098,476,Germany,Male,30,3,134366.42,1,1,Inactive,68343.53,Non_exited
3099,539,France,Female,24,3,0,2,1,Active,198161.07,Non_exited
3100,696,Spain,Male,60,8,88786.81,1,1,Active,196858.4,Non_exited
3101,810,Germany,Male,35,3,96814.46,2,1,Active,120511.03,Non_exited
3102,763,Germany,Male,32,9,160680.41,1,1,Inactive,30886.35,Non_exited
3103,640,France,Female,29,3,0,2,1,Inactive,2743.69,Non_exited
3104,655,France,Female,47,10,0,2,1,Inactive,167778.62,Non_exited
3105,526,Germany,Male,31,5,145537.21,1,1,Inactive,132404.64,Non_exited
3106,678,France,Female,28,4,0,2,1,Active,144423.17,Exited
3107,554,France,Female,45,6,0,2,1,Active,181204.5,Non_exited
3108,597,Spain,Female,30,2,119370.11,1,1,Active,182726.22,Exited
3109,560,Spain,Female,28,1,0,2,1,Active,120880.72,Non_exited
3110,850,Germany,Female,47,10,134381.52,1,0,Inactive,26812.89,Exited
3111,546,Germany,Female,74,8,114888.74,2,1,Active,66732.63,Exited
3112,623,Germany,Male,42,1,149332.48,2,1,Inactive,100834.22,Non_exited
3113,698,France,Female,40,7,105061.74,3,1,Inactive,107815.31,Exited
3114,620,France,Male,32,7,0,2,1,Active,34665.79,Non_exited
3115,619,France,Female,40,10,0,1,1,Active,147093.84,Exited
3116,561,France,Male,21,4,0,1,1,Active,36942.35,Non_exited
3117,753,France,Female,39,7,155062.8,1,1,Active,16460.77,Non_exited
3118,721,Spain,Male,43,3,88798.34,1,0,Inactive,45610.63,Non_exited
3119,451,France,Male,33,6,0,2,1,Inactive,184954.11,Non_exited
3120,680,Germany,Female,51,5,143139.87,1,0,Inactive,47795.43,Exited
3121,590,Spain,Female,23,7,0,2,1,Inactive,196789.9,Non_exited
3122,634,Germany,Male,27,3,107027.52,1,1,Inactive,173425.68,Non_exited
3123,676,France,Male,29,4,140720.93,1,1,Inactive,36221.18,Non_exited
3124,642,France,Male,30,8,80964.57,2,1,Inactive,174738.2,Non_exited
3125,760,France,Male,39,6,178585.46,1,1,Inactive,67131.3,Exited
3126,736,Spain,Female,26,4,135889.13,1,1,Active,165692.03,Non_exited
3127,656,France,Male,43,7,134919.85,1,1,Inactive,194691.95,Non_exited
3128,776,Germany,Male,33,8,115130.34,1,0,Inactive,129525.5,Exited
3129,832,Spain,Female,34,6,138190.13,2,0,Active,146511.2,Non_exited
3130,631,Germany,Male,37,9,131519.49,2,1,Active,51752.18,Non_exited
3131,795,Spain,Female,56,5,0,1,1,Inactive,35418.69,Exited
3132,648,Germany,Female,39,3,126935.98,2,0,Active,57995.74,Non_exited
3133,615,France,Male,39,4,133707.09,1,1,Active,108152.75,Non_exited
3134,682,France,Female,27,1,97893.2,1,1,Inactive,166144.98,Non_exited
3135,694,France,Male,34,5,127900.03,1,1,Inactive,101737.8,Non_exited
3136,694,France,Male,37,10,143835.47,1,0,Active,33326.71,Non_exited
3137,607,France,Male,44,0,0,2,1,Active,81140.09,Non_exited
3138,664,France,Male,48,10,0,1,1,Inactive,140173.17,Exited
3139,756,France,Male,60,2,0,1,1,Active,166513.49,Exited
3140,645,France,Female,40,3,129596.77,1,1,Active,103232.6,Non_exited
3141,653,Spain,Male,30,4,0,2,1,Inactive,120736.04,Non_exited
3142,710,Germany,Female,24,2,110407.44,2,0,Inactive,15832.43,Exited
3143,697,France,Female,76,7,0,2,0,Active,188772.45,Non_exited
3144,619,Germany,Female,41,8,142015.76,2,1,Inactive,114323.66,Non_exited
3145,648,Spain,Male,55,1,81370.07,1,0,Active,181534.04,Non_exited
3146,482,Germany,Female,48,2,69329.47,1,0,Inactive,102640.52,Exited
3147,548,France,Female,28,8,116755.5,2,1,Active,158585.17,Exited
3148,752,Spain,Male,44,6,83870.33,1,1,Inactive,178722.24,Non_exited
3149,648,France,Female,39,6,130694.89,2,1,Active,153955.38,Exited
3150,643,Spain,Female,34,8,117451.47,1,1,Inactive,65374.86,Non_exited
3151,573,Germany,Female,35,9,206868.78,2,0,Active,102986.15,Non_exited
3152,686,France,Female,39,3,111695.62,1,0,Inactive,136643.84,Non_exited
3153,644,France,Female,40,9,137285.26,4,1,Inactive,77063.63,Exited
3154,702,France,Female,29,6,149218.39,1,1,Active,9633.01,Non_exited
3155,652,France,Male,51,7,0,2,0,Active,43496.36,Non_exited
3156,641,Spain,Male,32,7,0,2,1,Active,24267.28,Non_exited
3157,692,Germany,Female,41,8,130701.29,1,1,Inactive,59354.24,Exited
3158,574,Spain,Male,34,5,0,2,0,Inactive,28269.86,Non_exited
3159,643,France,Female,31,3,167949.48,1,1,Inactive,143162.34,Non_exited
3160,834,France,Male,23,4,131254.81,1,1,Inactive,20199.3,Non_exited
3161,591,France,Male,28,5,0,2,1,Active,48606.92,Non_exited
3162,470,Spain,Male,34,9,0,2,0,Active,89013.67,Non_exited
3163,608,Spain,Male,34,7,86656.13,1,0,Active,59890.29,Non_exited
3164,649,Germany,Female,37,8,114737.26,1,1,Active,106655.88,Exited
3165,665,France,Female,38,5,0,2,1,Inactive,156439.56,Non_exited
3166,651,France,Female,39,6,0,1,1,Inactive,24176.44,Non_exited
3167,555,Germany,Male,62,4,119817.33,1,0,Active,43507.1,Exited
3168,637,France,Female,48,7,130806.99,2,1,Active,132005.85,Exited
3169,675,France,Female,49,0,0,1,1,Active,80496.71,Exited
3170,677,Spain,Male,40,5,0,2,1,Inactive,88947.56,Non_exited
3171,850,Germany,Female,35,2,80931.75,1,0,Inactive,12639.67,Exited
3172,815,France,Female,56,3,0,3,1,Active,94248.16,Exited
3173,665,Germany,Male,32,1,132178.67,1,0,Inactive,11865.76,Non_exited
3174,485,France,Female,27,3,0,2,1,Inactive,141449.86,Non_exited
3175,577,Spain,Male,43,6,0,2,1,Active,149457.81,Non_exited
3176,586,France,Female,35,7,164769.02,3,1,Inactive,119814.25,Exited
3177,722,Germany,Male,29,1,107233.85,2,1,Inactive,24924.92,Non_exited
3178,528,France,Female,27,7,176227.07,2,0,Active,139481.53,Non_exited
3179,542,France,Female,39,4,109949.39,2,1,Active,41268.65,Non_exited
3180,552,France,Female,34,5,0,2,1,Active,1351.41,Non_exited
3181,678,France,Female,60,10,117738.81,1,1,Inactive,147489.76,Exited
3182,575,Spain,Female,37,9,133292.45,1,1,Inactive,111175.09,Non_exited
3183,669,France,Female,43,1,160474.59,1,1,Active,95963.14,Non_exited
3184,636,France,Male,43,6,0,2,1,Inactive,43128.95,Non_exited
3185,667,Germany,Male,55,9,154393.43,1,1,Active,137674.96,Exited
3186,652,Germany,Female,45,9,110827.49,1,1,Active,153383.54,Exited
3187,637,Germany,Female,36,10,145750.45,2,1,Active,96660.76,Non_exited
3188,516,Spain,Female,45,8,109044.3,1,0,Active,115818.16,Non_exited
3189,801,France,Female,32,4,75170.54,1,1,Active,37898.5,Non_exited
3190,692,France,Female,42,2,0,2,1,Inactive,145222.93,Non_exited
3191,585,France,Female,28,6,105795.9,1,1,Active,41219.09,Non_exited
3192,590,France,Male,32,5,0,2,1,Inactive,59249.83,Non_exited
3193,554,Spain,Male,66,8,0,2,1,Active,116747.62,Non_exited
3194,659,France,Female,49,1,0,1,1,Inactive,116249.72,Exited
3195,690,France,Female,26,3,118097.87,1,1,Inactive,61257.83,Non_exited
3196,697,Germany,Male,29,0,172693.54,1,0,Inactive,141798.98,Non_exited
3197,610,France,Male,36,4,129440.3,2,1,Inactive,102638.35,Non_exited
3198,599,Spain,Male,36,4,0,2,0,Inactive,13210.56,Non_exited
3199,544,France,Male,23,1,96471.2,1,1,Inactive,35550.97,Non_exited
3200,548,France,Female,46,1,0,1,1,Active,104469.06,Exited
3201,635,Spain,Male,24,4,140197.18,1,1,Active,142935.83,Non_exited
3202,722,France,Male,20,6,0,2,1,Inactive,195486.28,Non_exited
3203,564,France,Female,33,4,135946.26,1,1,Inactive,63170,Non_exited
3204,719,France,Male,69,3,0,2,1,Active,58320.06,Non_exited
3205,547,Germany,Male,50,3,81290.02,3,0,Active,177747.03,Exited
3206,850,France,Female,42,8,0,1,1,Inactive,19632.64,Exited
3207,515,Germany,Male,60,9,113715.36,1,1,Inactive,18424.24,Exited
3208,667,Spain,Male,56,2,168883.08,1,0,Active,18897.78,Non_exited
3209,607,Germany,Male,36,8,143421.74,1,1,Inactive,97879.02,Non_exited
3210,525,France,Male,26,7,153644.39,1,1,Active,63197.88,Non_exited
3211,606,Spain,Female,53,1,109330.06,1,1,Active,75860.01,Non_exited
3212,686,Germany,Female,27,1,115095.88,2,0,Inactive,78622.46,Non_exited
3213,611,France,Male,35,10,0,1,1,Active,23598.23,Exited
3214,827,Spain,Male,46,1,183276.32,1,1,Active,13460.27,Non_exited
3215,572,France,Male,33,9,68193.72,1,1,Inactive,19998.31,Non_exited
3216,726,France,Female,32,8,0,2,0,Inactive,185075.63,Non_exited
3217,579,Germany,Male,31,6,139729.54,1,0,Active,135815.38,Non_exited
3218,598,Spain,Female,56,4,98365.33,1,1,Active,44251.33,Non_exited
3219,663,France,Male,36,10,0,2,1,Inactive,136349.55,Non_exited
3220,505,Germany,Female,37,10,122453.97,2,1,Active,52693.99,Non_exited
3221,576,Germany,Male,30,7,132174.41,2,0,Inactive,93767.03,Non_exited
3222,555,Spain,Female,24,2,0,2,0,Active,197866.55,Non_exited
3223,524,France,Male,30,1,0,2,1,Inactive,126812.85,Non_exited
3224,776,Spain,Male,39,2,104349.45,1,0,Inactive,79503.05,Non_exited
3225,645,Germany,Female,41,2,138881.04,1,1,Inactive,129936.53,Exited
3226,850,Germany,Female,32,0,116968.91,1,0,Inactive,175094.62,Non_exited
3227,603,Germany,Male,35,1,105346.03,2,1,Active,130379.5,Non_exited
3228,691,France,Male,26,9,136623.19,1,1,Inactive,153228,Non_exited
3229,583,France,Female,29,10,0,2,1,Active,111285.85,Non_exited
3230,584,France,Female,66,5,0,1,1,Inactive,49553.38,Exited
3231,679,France,Female,33,6,0,2,1,Active,98015.85,Non_exited
3232,646,France,Male,36,6,124445.52,1,1,Inactive,88481.32,Non_exited
3233,559,France,Female,34,5,68999.66,2,1,Active,66879.27,Non_exited
3234,595,Spain,Male,36,6,85768.42,1,1,Active,24802.77,Non_exited
3235,527,France,Male,47,1,0,1,1,Inactive,21312.16,Exited
3236,684,Spain,Male,34,9,100628,2,1,Active,190263.78,Non_exited
3237,673,Spain,Female,32,0,0,1,1,Active,72873.33,Non_exited
3238,802,Spain,Male,38,7,0,2,0,Active,57764.65,Non_exited
3239,675,France,Male,54,6,0,1,1,Inactive,110273.84,Exited
3240,762,Spain,Female,19,6,0,2,1,Inactive,55500.17,Non_exited
3241,580,France,Male,50,0,125647.36,1,1,Inactive,57541.08,Exited
3242,621,Germany,Female,31,8,100375.39,1,1,Active,90384.26,Non_exited
3243,411,France,Female,36,10,0,1,0,Inactive,120694.35,Non_exited
3244,815,France,Male,24,7,171922.72,1,0,Active,178028.96,Non_exited
3245,631,Germany,Female,32,2,146810.99,2,1,Active,180990.29,Non_exited
3246,514,Germany,Female,45,3,109032.23,1,0,Active,155407.21,Exited
3247,638,France,Male,57,6,0,1,1,Inactive,33676.48,Exited
3248,791,Spain,Male,25,7,0,1,1,Inactive,89666.28,Non_exited
3249,516,France,Male,35,5,128653.59,1,1,Inactive,127558.26,Non_exited
3250,734,France,Male,37,3,80387.81,1,0,Active,77272.62,Non_exited
3251,611,France,Male,58,8,0,2,0,Active,107665.68,Exited
3252,850,Germany,Male,43,0,108508.82,3,1,Inactive,184044.8,Exited
3253,641,France,Male,31,10,155978.17,1,1,Inactive,91510.71,Non_exited
3254,585,France,Female,38,5,0,1,1,Active,87363.56,Non_exited
3255,552,Germany,Male,50,4,121175.56,1,1,Inactive,117505.07,Exited
3256,507,France,Female,29,4,89349.47,2,0,Inactive,180626.68,Non_exited
3257,735,Spain,Male,38,7,86131.71,2,0,Inactive,93478.96,Non_exited
3258,707,France,Female,58,3,102346.86,1,1,Active,114672.64,Non_exited
3259,698,Germany,Female,36,7,121263.62,1,1,Active,13387.88,Non_exited
3260,841,France,Male,31,2,0,2,1,Inactive,173240.52,Non_exited
3261,688,Spain,Female,33,2,0,1,0,Inactive,27557.18,Exited
3262,614,France,Male,51,3,0,2,1,Active,5552.37,Non_exited
3263,511,Germany,Male,48,6,149726.08,1,0,Inactive,88307.87,Exited
3264,447,France,Male,43,2,0,2,1,Inactive,33879.26,Exited
3265,738,France,Male,35,5,161274.05,2,1,Inactive,181429.87,Non_exited
3266,422,France,Female,33,2,0,2,1,Inactive,102655.31,Non_exited
3267,537,Spain,Male,30,1,103138.17,1,1,Active,96555.42,Non_exited
3268,707,Germany,Female,40,3,109628.44,1,1,Inactive,189366.03,Non_exited
3269,690,France,Male,54,5,0,1,1,Inactive,12847.61,Exited
3270,664,Germany,Male,33,7,97286.16,2,1,Inactive,143433.33,Non_exited
3271,850,France,Female,33,7,118004.26,1,1,Inactive,183983.82,Non_exited
3272,584,Spain,Male,32,9,85534.83,1,0,Inactive,169137.24,Non_exited
3273,728,France,Female,59,4,0,1,1,Active,163365.85,Exited
3274,560,Spain,Female,43,4,95140.44,2,1,Inactive,123181.44,Exited
